15822,7477.1728515625
15823,5863.11376953125
15824,5931.10595703125
15825,7671.42138671875
15827,6542.822265625
15828,6217.25537109375
15829,6124.0654296875
15830,5852.2177734375
15831,7221.97705078125
15832,5702.07275390625
15833,5852.2177734375
15834,6045.17724609375
15836,6149.341796875
15838,5692.19287109375
15840,7253.2890625
15841,7029.564453125
15842,6074.20361328125
15843,5991.01171875
15844,6187.638671875
15845,6217.87939453125
15846,6217.25537109375
15847,5921.71875
15848,5117.52099609375
15849,5779.59521484375
15850,5973.92041015625
15851,6045.17724609375
15852,6042.64306640625
15853,6163.72900390625
15854,5936.79638671875
15855,6113.48388671875
15856,7163.03173828125
15857,6572.49755859375
15858,5921.71875
15859,5341.40478515625
15860,7802.9892578125
15861,6143.6513671875
15862,5931.10595703125
15863,7539.4384765625
15864,7089.833984375
15865,5931.10595703125
15866,7674.724609375
15867,5779.59521484375
15868,6124.0654296875
15869,5653.20654296875
15870,6352.39697265625
15871,5389.36865234375
15873,6534.2490234375
15874,5931.10595703125
15875,6572.49755859375
15876,6217.25537109375
15877,5931.10595703125
15878,6000.60693359375
15879,5909.603515625
15880,5852.2177734375
15881,7442.15771484375
15882,6572.49755859375
15883,5997.21337890625
15884,5852.2177734375
15885,7332.17724609375
15887,6018.20458984375
15888,5931.10595703125
15889,7516.58544921875
15890,5931.10595703125
15891,5971.38623046875
15892,6071.4033203125
15893,5931.10595703125
15894,5779.59521484375
15895,6064.76318359375
15897,5931.10595703125
15898,5931.10595703125
15899,5852.2177734375
15900,5852.2177734375
15901,5780.9609375
15902,6572.49755859375
15903,8809.244140625
15904,5196.4091796875
15905,7373.48779296875
15906,6161.30224609375
15907,6076.1015625
15908,7353.45703125
15909,6242.6171875
15910,5692.19287109375
15912,7182.0322265625
15913,5931.10595703125
15914,5571.19677734375
15915,5931.10595703125
15916,6121.53125
15918,7898.21923828125
15919,5982.80126953125
15920,5931.10595703125
15921,5931.10595703125
15922,6439.49560546875
15923,6242.6171875
15924,5936.79638671875
15925,5692.19287109375
15926,6065.74462890625
15927,6074.20361328125
15928,5617.7001953125
15929,6143.6513671875
15930,8774.5615234375
15932,6000.60693359375
15933,5837.1884765625
15934,5527.056640625
15935,5852.2177734375
15936,5196.4091796875
15937,7084.1435546875
15939,5661.4169921875
15940,6121.53125
15941,5927.4091796875
15942,5931.10595703125
15943,5931.10595703125
15944,5448.16845703125
15945,5931.10595703125
15947,6638.60498046875
15949,7163.03173828125
15950,5196.4091796875
15951,5779.59521484375
15952,5931.10595703125
15953,5670.154296875
15954,6294.3125
15955,5978.34228515625
15957,6597.48046875
15958,5939.31640625
15959,6074.20361328125
15960,5852.2177734375
15961,6000.60693359375
15962,6081.7919921875
15963,5931.10595703125
15964,5852.2177734375
15965,5376.91162109375
15966,5931.10595703125
15967,5931.10595703125
15968,5779.59521484375
15969,6268.95068359375
15970,6352.39697265625
15971,5336.70654296875
15972,6924.11865234375
15973,6572.49755859375
15974,5931.10595703125
16239,5823.7021484375
16240,6295.435546875
16241,5190.078125
16243,9296.7919921875
16244,5931.10595703125
16246,5931.10595703125
16247,5501.41455078125
16248,6564.9423828125
16249,6687.11181640625
16252,6082.16552734375
16253,5931.10595703125
16255,6273.5087890625
16256,5931.10595703125
16257,5771.3095703125
16258,6656.6005859375
16259,5931.10595703125
16260,6695.90966796875
16261,5805.7021484375
16262,6638.9482421875
16264,5653.20654296875
16265,7970.0859375
16266,9375.6787109375
16267,5931.10595703125
16268,5931.10595703125
16269,5590.337890625
16270,6175.22314453125
16271,7794.77880859375
16272,5852.2177734375
16273,5852.2177734375
16274,5968.7783203125
16275,5461.62646484375
16276,7327.2392578125
16277,5931.10595703125
16278,5852.2177734375
16279,5819.2509765625
16280,5196.4091796875
16281,6352.39697265625
16282,7759.95849609375
16283,6306.9912109375
16284,5729.857421875
16285,5931.10595703125
16286,5852.2177734375
16287,5669.22607421875
16288,7156.77978515625
16289,5574.318359375
16290,6236.111328125
16291,9314.7900390625
16292,6273.5087890625
16293,5931.10595703125
16294,6352.39697265625
16295,5756.23291015625
16296,6295.435546875
16297,5931.10595703125
16298,5856.68701171875
16299,5852.2177734375
16300,7701.85400390625
16301,6236.111328125
16302,7566.447265625
16303,5852.2177734375
16304,6192.6005859375
16305,6429.0927734375
16306,7457.78466796875
16307,7077.8916015625
16308,5931.10595703125
16309,5551.7978515625
16310,5931.10595703125
16312,9200.806640625
16313,6085.18603515625
16315,7259.77978515625
16316,5931.10595703125
16317,6181.43359375
16318,5931.10595703125
16319,6343.19482421875
16320,5590.337890625
16321,5852.2177734375
16323,5852.2177734375
16324,6273.5087890625
16325,5852.2177734375
16326,5914.701171875
16327,5931.10595703125
16328,5196.4091796875
16329,6295.435546875
16330,5668.96923828125
16332,7321.83056640625
16333,6658.51220703125
16334,8171.3349609375
16336,5852.2177734375
16337,7338.66748046875
16338,5884.59033203125
16339,5931.10595703125
16340,7156.77978515625
16341,5982.80126953125
16342,5931.10595703125
16343,5461.62646484375
16345,6236.111328125
16346,5931.10595703125
16347,6217.87939453125
16348,6137.55712890625
16349,8092.44580078125
16350,6379.7333984375
16351,6656.6005859375
16353,5852.2177734375
16354,5964.1181640625
16355,6057.935546875
16356,7059.95068359375
16357,5771.3095703125
16358,5650.96923828125
16359,5931.10595703125
16360,5931.10595703125
16361,5606.69091796875
16363,6295.435546875
16364,5931.10595703125
16365,6353.5068359375
16366,5870.2177734375
16367,6064.76318359375
16368,6236.111328125
16369,9375.6787109375
16370,6082.16552734375
16371,6674.6005859375
16372,7054.24365234375
16373,5931.10595703125
16374,5461.62646484375
16375,6236.111328125
16377,8298.1650390625
16378,5931.10595703125
16379,5931.10595703125
16380,5756.23291015625
16381,5931.10595703125
16383,5936.28564453125
16386,5931.10595703125
16387,5931.10595703125
16388,5391.32666015625
16389,6015.40380859375
16390,5931.10595703125
16391,5931.10595703125
16392,5983.85498046875
16393,6217.87939453125
16395,6143.6513671875
16396,6057.935546875
16397,5382.73828125
16399,5201.81884765625
16401,9375.6787109375
16402,5931.10595703125
